locatienaam,datum,frequentie,norm/eis,kritisch punt (onderwerp),verdieping,ruimte,advies: controlemiddel,nr.,hoofd- functie,uitgevoerd,opmerking,ingevuld door,ingevuld op,schema afgesloten,appt nr. 1,appt nr. 2
Noorderkroon (HW),2018-10-01,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan warm water,Tweede etage,A.2.39 Spoelruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,548,Warm water,JA,WW,Servicedienst Noorderkroon,2018-10-02 14:59:44,JA,A.2.39,
Noorderkroon (HW),2018-10-01,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Mengkraan,Tweede etage,A.2.28 Werkkast,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,551,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-02 14:59:44,JA,A.2.28,
Noorderkroon (HW),2018-10-01,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan warm water,Derde etage,A.3.39 Spoelruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,744,Warm water,JA,,Servicedienst Noorderkroon,2018-10-02 14:59:44,JA,A.3.39,
Noorderkroon (HW),2018-10-01,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Algemeen,Derde etage,A.3.39 Spoelruimte,"Het gebruik van de tappunten is sterk afhankelijk van het gebruik van betreffende ruimten. Dit is een dynamisch gebeuren. Controleer regelmatig of tappunten aanwezig zijn die niet wekelijks gebruikt worden. Zo ja, deze tappunten opnemen in het wekelijkse spoelprogramma. Spoelingen registreren in schema D.",811,Warm water,JA,K20 K305,Servicedienst Noorderkroon,2018-10-02 14:59:44,JA,A.3.39,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische douchemengkraan,Kelder,C.01.12 Dameskleedruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,26,Koud en warm water,NEE,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,C.01.12,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Keukenmengkraan met douchekop,Kelder,C.01.06 Vergaderzaal 1,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,27,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,C.01.06,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Koffiemachine,Kelder,C.01.06 Vergaderzaal 1,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,28,Koud water,JA,Aangesloten,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,C.01.06,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische douchemengkraan,Kelder,B.01.03 Herenkleedruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,46,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,B.01.03,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan koud water,Kelder,A.01.17 Werkplaats,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,48,Koud water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.01.17,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Brandslanghaspel 2,Kelder,Parkeergarage,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,50,Koud water,JA,NVT,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Mengkraan met kniebediening (horeca),Begane grond,C.0.15 Afwaskeuken,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,58,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,C.0.15,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Keukenmengkraan,Begane grond,B.0.04 Thuiszorgteam,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,81,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,B.0.04,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Toilet,Begane grond,A.0.57 Toilet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,174,Koud water,JA,2X,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.0.57,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,"Wastafelmengkraan, begrensd",Begane grond,A.0.57 Toilet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,175,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.0.57,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Toilet,Begane grond,A.0.56 Mindervalidentoilet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,176,Koud water,JA,2X,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.0.56,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,"Wastafelmengkraan, begrensd",Begane grond,A.0.56 Mindervalidentoilet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,177,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.0.56,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Brandslanghaspel 5,Begane grond,Gang bij A.0.14,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,182,Koud water,JA,NVT,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.0.14,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Brandslanghaspel 6,Begane grond,Gang bij A.0.26,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,186,Koud water,JA,NVT,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.0.26,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan warm water,Begane grond,A.0.45 Wasruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,188,Warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.0.45,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Brandslanghaspel 21,Eerste etage,Gang bij lift,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,194,Koud water,JA,NVT,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,"Wastafelmengkraan, begrensd",Eerste etage,C.1.06 Coördinerend begeleidster,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,254,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,C.1.06,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische douchemengkraan,Eerste etage,C.1.06 Coördinerend begeleidster,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,255,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,C.1.06,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan koud water,Eerste etage,Pantry hal,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,259,Koud water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan koud water,Eerste etage,Pantry hal,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,260,Koud water,JA,Aangesloten,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Toilet,Eerste etage,A.1.57 Bezoekerstoilet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,348,Koud water,JA,2X,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.1.57,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,"Wastafelmengkraan, begrensd",Eerste etage,A.1.57 Bezoekerstoilet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,349,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.1.57,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan koud water,Eerste etage,A.1.45 Wasruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,365,Koud water,JA,Is WW,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.1.45,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Brandslanghaspel 10,Tweede etage,Gang bij A.2.41,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,445,Koud water,JA,NVT,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.2.41,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan warm water,Tweede etage,A.2.39 Spoelruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,548,Warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.2.39,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Mengkraan,Tweede etage,A.2.28 Werkkast,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,551,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.2.28,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan warm water,Derde etage,A.3.39 Spoelruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,744,Warm water,JA,,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.3.39,
Noorderkroon (HW),2018-10-08,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Algemeen,Derde etage,A.3.39 Spoelruimte,"Het gebruik van de tappunten is sterk afhankelijk van het gebruik van betreffende ruimten. Dit is een dynamisch gebeuren. Controleer regelmatig of tappunten aanwezig zijn die niet wekelijks gebruikt worden. Zo ja, deze tappunten opnemen in het wekelijkse spoelprogramma. Spoelingen registreren in schema D.",811,Warm water,JA,K20 en K 305,Servicedienst Noorderkroon,2018-10-09 15:04:48,JA,A.3.39,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische douchemengkraan,Kelder,C.01.12 Dameskleedruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,26,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,C.01.12,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Keukenmengkraan met douchekop,Kelder,C.01.06 Vergaderzaal 1,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,27,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,C.01.06,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Koffiemachine,Kelder,C.01.06 Vergaderzaal 1,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,28,Koud water,JA,Aangesloten,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,C.01.06,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische douchemengkraan,Kelder,B.01.03 Herenkleedruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,46,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,B.01.03,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan koud water,Kelder,A.01.17 Werkplaats,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,48,Koud water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,A.01.17,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Brandslanghaspel 2,Kelder,Parkeergarage,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,50,Koud water,JA,NVT,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Mengkraan met kniebediening (horeca),Begane grond,C.0.15 Afwaskeuken,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,58,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,C.0.15,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Keukenmengkraan,Begane grond,B.0.04 Thuiszorgteam,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,81,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,B.0.04,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Toilet,Begane grond,A.0.57 Toilet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,174,Koud water,JA,2X,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,A.0.57,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,"Wastafelmengkraan, begrensd",Begane grond,A.0.57 Toilet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,175,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,A.0.57,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Toilet,Begane grond,A.0.56 Mindervalidentoilet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,176,Koud water,JA,2X,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,A.0.56,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,"Wastafelmengkraan, begrensd",Begane grond,A.0.56 Mindervalidentoilet,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,177,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,A.0.56,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Brandslanghaspel 5,Begane grond,Gang bij A.0.14,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,182,Koud water,JA,NVT,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,A.0.14,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Brandslanghaspel 6,Begane grond,Gang bij A.0.26,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,186,Koud water,JA,NVT,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,A.0.26,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan warm water,Begane grond,A.0.45 Wasruimte,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,188,Warm water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,A.0.45,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Brandslanghaspel 21,Eerste etage,Gang bij lift,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,194,Koud water,JA,NVT,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,"Wastafelmengkraan, begrensd",Eerste etage,C.1.06 Coördinerend begeleidster,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,254,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,C.1.06,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Thermostatische douchemengkraan,Eerste etage,C.1.06 Coördinerend begeleidster,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,255,Koud en warm water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,C.1.06,
Noorderkroon (HW),2018-10-15,Wekelijks,Ministeriële regeling legionellapreventie bijlage 2 artikel 5.1: Voorkomen stilstand van water.,Tapkraan koud water,Eerste etage,Pantry hal,Doorspoelen totdat stabiele temperatuur is bereikt. Vervolgens 10 seconden doorstromen. Neem voorzorgsmaatregelen in verband met verbrandings- en besmettingsgevaar (zie hoofdstuk 6). Noteer bij opmerking de spoeltemperatuur en spoeltijd.,259,Koud water,JA,,Servicedienst Noorderkroon,2018-10-16 09:53:33,JA,,
